point_id,lat,lon
65,30.074845918394036,73.97208207598273
66,29.751281224883336,74.64683357992313
67,30.011305356096575,76.09758106073707
68,28.690698680546838,76.32391406633373
69,29.85077261424669,75.45309898362797
70,29.617283162590297,75.0426856357701
71,29.121367536635436,76.47795871354937
72,28.49772726643013,76.11211605640369
73,29.832750056226086,75.1245404258305
74,29.43300626678074,74.55473588187459
75,30.32572516380867,74.21339862392769
76,30.743746104941344,75.08624741306318
77,29.69985669674208,74.65396477144469
78,29.319485296631754,75.91068639223205
79,29.886379467537576,75.11753746028981
80,31.7058141397766,75.47812399340347
81,28.433545512292334,75.82450324957351
82,29.34368883455555,75.72172146492527
83,32.00338038859154,75.73171507862266
84,31.129718607358647,76.54913592756589
85,27.828790041776138,77.23490495241118
86,30.71538905631299,74.56159821843613
87,29.264953437825493,75.1240019863079
88,30.738672383339864,76.67372118514736
89,30.646198125698827,74.63564513393777
90,29.518024501216857,76.34138314366872
91,29.802945176645935,75.39135394306726
92,30.262962290624998,74.09924446581512
93,29.582949236435525,74.722189233513
94,30.528648323495222,77.14477520866858
95,29.211025728418456,76.59069381317367
96,30.292669845288312,74.63535760106318
97,30.346345703811597,74.91863477467244
98,32.35562720308373,75.6140755805567
99,30.36262784399479,76.70346671971123
100,30.20845893159904,75.20901842404967
101,29.333989875828685,76.86966225972986
102,29.768852775861273,76.96904818686366
103,31.650914519877443,75.14868259556188
104,30.610858291230652,74.47499221298662
105,30.005363851448127,74.78496952414906
106,31.164233202057837,74.68449825712824
107,30.370920905335957,76.97179773505172
108,31.25451175052963,75.77901396869642
109,29.51950948076472,74.62198146630283
110,29.19698634728596,76.2147619005757
111,30.789431664673465,75.05531488327856
112,31.28529018192684,74.58038255994961
113,27.878357074702343,76.16139920788133
114,27.950730332736967,77.25040487141358
115,29.853409841976358,75.15395325901828
116,28.014449245247473,77.46937659772985
117,30.136769453030226,76.84819073671336
118,29.95793712641332,75.84193456486481
119,28.176230734804296,76.59819120342537
120,28.418370193005643,77.09336128456984
121,28.54749904341551,76.37867571311432
122,28.750326322844884,76.55455569705738
123,30.361760221530258,73.97534724514965
124,28.241436517846644,76.64475612295135
125,30.73856090884732,75.91913560984348
126,30.36779925698698,76.24686171368883
127,29.314453281374266,76.0725681146544
128,29.837794911669224,75.50904233930535
129,30.680443420414747,74.62921898175003
130,31.952381571161652,75.15495550575244
131,28.513680322363697,76.29063344770461
132,30.003634013931634,77.01055037297037
133,30.303156553945264,74.51416927329528
134,30.356588086692966,76.64970804482611
135,29.05640100107284,76.4879120591523
136,31.739845487515602,75.65779428005231
137,30.6271672120797,75.63719839084435
138,31.162755434523014,75.8501266538903
139,29.784195135657384,75.1385044380693
140,31.17626843877652,75.96455319814567
141,31.28040148787608,74.7346980407348
142,31.447407151909612,75.72837026394156
143,30.371006736479067,76.62329222255534
144,31.1856015438885,75.48106513959048
145,30.822411773669923,75.86286562356007
146,29.58979183465438,76.5419690920809
147,29.903533831221882,74.64516360387067
148,29.839427253691454,75.26722384200468
149,28.838657113655792,76.33077589945098
150,30.072488634261944,74.17329506915391
151,31.167443134552066,75.91925037801528
152,30.17005599286682,76.32347277798428
153,29.68861202201475,74.74743470479416
154,31.207438962911585,75.86333127615737
155,29.306473741349212,75.13433994326155
156,30.941521756450868,75.36798716517941
157,31.34539142887939,75.18261005291771
158,28.519269170445856,76.43893345428604
159,29.22126308998439,75.5483088643875
160,28.41376341608951,76.90936831781954
161,29.144319420576632,76.30419903135892
162,29.547944925423593,75.09058029480637
163,30.155612806142997,74.42412513332819
164,29.404183891083388,76.5988838614009
165,29.7476015020056,75.18723733245844
166,31.14049551728894,75.4226258307462
167,29.652030861733753,74.87589914058634
168,29.25446612012201,76.43532495754589
169,29.99853004195333,75.59039702002329
170,30.288395352700164,76.17605128253224
171,29.895121157412138,75.19030353546368
172,27.931688188576018,77.40944898725097
173,30.079075455208255,75.83102732335699
174,30.22307290204784,74.3559634720913
175,29.738885542431795,74.7422933231144
176,29.35496454565618,76.6872920270062
177,31.841919338315293,75.78706073599393
178,29.617578634052894,76.45873048559919
179,31.838393641436365,75.63044750237927
180,31.838299729912958,74.57876748939326
181,28.72688840194815,75.66659610827772
182,29.612847418103296,75.79825184852432
183,28.006488205377824,77.4576965676757
184,29.527854928529717,76.3908134610468
185,31.38622774120631,75.46628254906548
186,31.94992085353863,74.92089302566605
187,30.646889741845218,74.54005010131644
188,29.566164315830736,76.21145545460773
189,30.247967345618452,74.56851620803059
190,30.452069416626717,75.6079229983221
191,29.845830358931735,76.65424033635486
192,30.491707333912448,74.2174792225002
193,29.16214715166186,75.5974855455964
194,29.877094284499613,76.94006544081203
195,28.163469311332932,77.19081638818726
196,31.066774143136843,74.71363228342601
197,31.214537740598995,75.47846064113108
198,30.279074885809447,75.16875511198576
199,30.272454903179526,76.74904722545165
200,31.130118314812034,74.54628503949156
201,31.475188457637067,75.59729069760006
202,30.649310936385383,75.91683166707136
203,30.395505734995734,75.14768114244819
204,30.26126582483729,74.03688658914645
205,29.99431073981553,74.82171496489917
206,31.643949763787727,75.85332765271552
207,29.61226296196189,75.0606190896419
208,29.464004968619065,75.85908379254492
209,28.596920047228533,76.73628530430766
210,28.109748793957746,77.075824071676
211,30.008126997352853,75.8442124179338
212,30.616122947424042,75.23890339636627
213,28.154180374756308,76.29759960170884
214,29.79947597992108,76.00642053688222
215,29.67956084541304,77.1072432224841
216,30.16222876480846,77.15182440294657
217,30.442606706125716,75.29420489268998
218,30.515064749541644,75.68202898222114
219,29.150184896592133,75.79587311120132
220,29.55315660925222,75.59077667504515
221,31.06823709339395,75.29070221320886
222,30.294112405094438,74.78465961513463
223,29.471558480676208,75.92606313285062
224,31.558118614337346,75.79493496788584
225,31.108219563494668,75.10818438418417
226,31.529504752470444,75.97143167950277
227,30.198113395958078,74.52282510131425
228,28.435668133834522,75.82977479983767
229,29.191153657875645,76.63977756154988
230,30.998905332059643,75.62472668507917
231,31.44530850183181,76.06499751000007
232,30.51077197163455,77.00170349408211
233,29.624690219986064,75.0552482700327
234,30.67054258829686,74.69079038357842
235,30.208063533525188,76.26256022045243
236,28.856969598430084,75.87104796650239
237,30.217478117752073,76.83164550116695
238,29.91248830528128,76.95668542904049
239,30.145869649353877,76.69697990699886
240,30.474432331085197,74.66723227473396
241,29.64382412468578,77.05653059283503
242,29.453852348747365,74.7369408332843
243,29.069944752606474,76.71590673514062
244,30.13218902855392,74.58794295597646
245,29.307210138795153,76.3902038619624
246,31.13697592572396,75.77715191642363
247,30.735496189456473,74.30186027853556
248,30.15076700560824,75.85052339213235
249,28.260354242459425,77.45136436403128
250,30.75614161052713,75.16205127330585
251,28.627564463962216,75.65538044067193
252,29.99374287732726,76.88174728010785
253,31.911149729216568,75.09764382619676
254,31.237533295393934,75.58106779247196
255,31.30871216313427,75.17495380736177
256,30.540874145926544,75.70766254100069
257,29.79817366058847,76.90247096302558
258,31.42781569121029,74.9163394549321
259,29.695447663653493,76.53844358195445
260,28.406401034880293,76.36900659029833
261,30.51778631350981,74.24214865569132
262,29.149876635756875,76.21625176249867
263,30.842580467180223,75.81404946484403
264,29.26335227758608,76.59184378779831
265,31.868278306394167,74.75770183251906
266,30.469357752500734,74.71598453671889
267,28.587447577483736,76.18761017751187
268,28.03185133496756,77.27381884284843
269,30.155632892294438,75.44345960661207
270,28.24047559479765,76.52559131027049
271,28.115838757757686,76.12879612557921
272,30.523269086597512,74.18579170837918
273,30.45810862234123,74.03698816099933
274,29.716858601526788,75.99631314662982
275,30.260724241968184,76.7823393967695
276,30.071912352440563,75.7613268975008
277,30.445085418676214,76.865553690949
278,29.882800969368986,75.72494126192471
279,29.811182462077888,75.78508400718293
280,28.253141902076663,76.40756207738939
281,29.557523462717732,76.29495737344615
282,29.279997971109886,76.92646072642319
283,31.320961852780925,75.78533211409513
284,30.943018696748016,75.44341124439921
285,30.389419300329536,75.87507808161716
286,29.71691989680271,76.01170271670425
287,29.631019634432214,76.1691362668724
288,30.473801161400342,75.83448553551705
289,27.990813203105198,76.0140047082835
290,29.529612819116025,76.19815997716515
291,28.8017267147181,76.32143270276902
292,31.505773502749708,75.9932340785098
293,28.469217925109767,76.55675797066952
294,29.92506406129754,76.24287585925174
295,29.78182052488368,75.13005306928122
296,30.674935034163024,76.01466474785686
297,30.53557850934683,76.12473702475172
298,29.194427557883124,76.91310661438433
299,31.222754288913862,75.29755708782143
300,29.955643766162893,76.80219632704292
301,29.44051571106606,76.14591751780848
302,30.52396845988266,75.60074795745051
303,30.492918309292275,76.85523963709308
304,29.959524615975393,76.56159692263446
305,30.177491096264955,76.91721625901715
306,31.058566744314728,75.36562574184514
307,28.23587962760809,77.53140406791046
308,30.893373875952104,74.65389267797654
309,30.638329297416995,74.535212790538
310,30.606004177798894,75.80726149641796
311,30.19543986063961,76.65143497995304
312,29.89106886100284,74.71817954954109
313,29.766015006456797,76.46892423992502
314,31.151384299757346,75.2341806503398
315,28.494458261967736,75.75913627663013
316,29.909254306698642,76.00267322619344
317,30.678630831559104,75.5397365102983
318,28.52965465672317,75.75157563593754
319,30.861612623436553,75.31513544415395
320,31.813208888501354,74.88718086215775
321,29.62794750439696,75.28880480337092
322,29.048535303010436,75.94222824303317
323,30.400943579117783,75.69184178434412
324,30.324561334270907,76.43043268936569
325,31.46929829420787,75.95628886502367
326,28.268288800161553,76.97839283585908
327,29.40384825454882,75.23414326616711
328,30.044895747326873,76.44028539160688
329,29.7441527368772,75.30298252039698
330,30.361061808249634,74.72795274447843
331,30.96467140047718,74.71042075893929
332,32.01940301070656,75.0160277710315
333,28.32915378078261,76.76342876160473
334,31.280262273544807,74.54071179631653
335,32.16156894713909,75.35843194273404
336,29.588320709121422,76.58182484956806
337,30.498434658155222,74.9034000581995
338,27.931988428824788,75.98773318447425
339,29.638005593851403,75.7205549601897
340,28.124792821416516,77.0330131545785
341,30.820723255319816,75.52372748208529
342,30.357171634403855,74.46295935171112
343,30.069916568969,74.35656857567236
344,29.790411349401694,75.71719954253666
345,30.513802675604953,74.24062436154357
346,28.629346479641814,75.97891244809324
347,31.690892011266303,74.9521866502261
348,29.639446634243175,77.06322709258409
349,29.508938580213258,76.0053436022817
350,29.375742345694583,76.58661240608558
351,30.054250846400173,74.75339025791808
352,29.187561955084615,77.0447963096947
353,31.551973850292743,75.28842938791234
354,29.190019908162032,76.50849791809601
355,30.903787930477453,75.74895192063619
356,30.39863569644784,75.5437246555582
357,30.410242229692237,77.22440486158172
358,29.11598077912998,75.89877727070134
359,28.90831830467416,76.00030151917083
360,29.499827595138612,76.60166091480993
361,30.933522905252254,76.6004106340983
362,30.522914386168928,76.74601995278141
363,30.643656256896364,76.21386035264452
364,30.36048649313747,76.15962995983402
365,30.416175270613977,75.04261206513037
366,29.711552867571918,75.43995418564418
367,29.901744273459702,74.74919496601728
368,28.95164657837014,76.28849648243924
369,30.303583906518394,74.00704993981843
370,30.906437468697433,75.10713033762109
371,29.81479207671946,75.01532429022004
372,30.66319479598301,74.84971919381327
373,30.984847869487684,75.0268842601394
374,28.79644674562767,76.81855230623444
375,29.015318751866193,76.42787208130015
376,30.152443132093413,74.55240262306691
377,29.1566495190472,76.99082057659216
378,30.439239213757492,76.23181572268332
379,30.030292363165604,75.13652807378517
380,28.610941613536333,75.59191105453287
381,27.838820855736113,76.95065751480243
382,31.85155187069302,74.86074570415862
383,31.733718735750646,74.81530436957982
384,30.310058711631978,76.70544519263993
385,30.13650249615816,76.56817423662818
386,30.072651896114124,76.77493026789203
387,30.993401139568242,74.68463745002198
388,30.323542281095712,75.54768423771903
389,30.83077550888407,75.13233811887467
390,30.735142709441376,75.69579403685833
391,29.818064254033384,74.69953998514313
392,30.579611841891037,76.1671809362692
393,30.811475618013127,74.85156897554461
394,28.70253806713386,75.56805436240771
395,30.85318956787007,76.13502597571234
396,27.93324049841617,77.07180441436199
397,31.379957597256748,75.73719063923998
398,30.31957145960321,74.97318649845134
399,30.242430267906947,75.07843140579399
400,30.12662520446306,74.99198495253667
401,29.49865744240042,76.71085642459383
402,29.17261959083398,75.57161384322352
403,30.954035915830737,75.46613725157792
404,29.430099707601038,75.34397192156783
405,29.548916783708663,75.36928781416502
406,29.14149927009159,75.49805032159459
407,29.114128035180276,76.81712294350439
408,30.788971556345974,75.71150603653989
409,31.07633533679853,74.79726458601677
410,29.53624691485652,74.88110822294311
411,30.17934368663461,75.81264554287722
412,29.592738318929978,76.0000605613425
413,31.509324191641024,75.10199808941218
414,29.61244110375498,74.60939573577747
415,29.615599222324867,76.54172342042587
416,28.20230417246952,77.45707667014983
417,29.010555714243992,76.29512721989121
418,31.880261037839016,75.52518491404213
419,29.312836256818056,76.00827671986912
420,27.842548064617077,77.0433893264915
421,32.263691782456924,75.48750546871383
422,31.821962022951197,75.35629588087322
423,29.640593615584123,76.252994676308
424,30.010295199075713,76.30979171149586
425,29.622264505885514,75.94411707895024
426,30.022944766430445,73.97438193951946
427,30.54263762499111,76.73648840245583
428,28.511140847257202,76.1441972354188
429,30.187264520135447,75.62110246564896
430,30.939389012019614,75.39391789320203
431,30.160934845796348,75.17439856752314
432,28.49710143472593,76.92664017697264
433,30.394038722948608,76.1482513114065
434,31.036917896549728,75.08017502313821
435,29.606778144272752,77.03244114078406
436,30.84070649666152,74.5415787422942
437,30.94139163580701,74.92331797143648
438,31.017859390406176,76.05883776885172
439,29.681127593164856,75.78048358578961
440,29.079423709732293,75.51425200198771
441,31.80059260732467,74.6946461968316
442,31.287809676062462,75.7753402441249
443,29.539703837510856,74.94416236141736
444,30.920877249099686,75.53411714700079
445,29.46646019705782,75.17253327486233
446,30.47238307482489,75.75789236552214
447,30.073625762069064,77.02322808144949
448,28.985939151902638,76.4487209047979
449,30.00714556412956,76.78369529449915
450,30.433112267970113,74.29086385757213
451,31.785543558046836,74.90790612480122
452,31.564703207440843,75.70934377585351
453,31.94279257231255,75.10189266787542
454,28.55010714483967,76.69850953534949
455,28.226832073463058,76.9288225751117
456,30.831099765603515,74.85217012305363
457,31.42291488494209,75.8248681546693
458,32.36048952623278,75.68117768745424
459,30.612763049483657,74.75085650587081
460,30.41144377445606,77.22233338051379
461,28.420949544266403,76.35476727502166
462,30.758397960896655,74.44360732313517
463,30.799962977728853,76.13185526250734
464,30.098307995688852,76.68258704595132
465,29.83513489179558,75.70170942804407
466,31.804895352282205,74.89904481211877
467,30.73682494482605,74.73903896415167
468,29.662510308715667,76.2449603920011
469,28.64831062375499,76.47678955041081
470,30.306833888716067,74.43178028899828
471,30.577806908166774,75.8794117705559
472,30.165610548000654,77.32850971377313
473,31.917013603371426,74.93472759319874
474,31.315493652817317,75.45080552223514
475,30.399528697572492,75.31234865175975
476,30.100361904208054,75.85922173305748
477,30.13391873649281,76.4928450664318
478,30.077533632319096,75.21225083301428
479,31.39210552285514,74.63013123836028
480,31.24985493598312,75.62047177789867
481,31.673266036925835,74.88788724099417
482,30.098038012181448,75.92278509561918
483,29.09635893466366,75.40151076294853
484,30.194232359449583,77.47271208883807
485,30.44303506158408,76.76945471792251
486,30.0665656814197,74.83576643395915
487,29.865780140495627,76.54314865432646
488,30.588102655820027,75.50826533530183
489,29.568411193400557,76.54912596868125
490,31.73779607864826,74.61555438392166
491,28.471140136848163,76.00820711952362
492,31.2156032995625,75.99762267493176
493,31.24321386194478,74.96580997046053
494,30.288209470720282,76.87075130957035
495,29.508167244658164,76.44338711374849
496,31.162309314694504,74.86453031755292
497,28.606944462783943,75.68934912619925
498,30.667449343267258,74.29353742583534
499,29.144703966711457,76.34446779213957
500,31.783158158696946,75.4914798218309
501,30.81091065718916,74.34183084675567
502,28.838592177575862,76.72496162342804
503,30.70749575942684,76.33592501796774
504,30.417803456760986,74.62561446607546
505,29.115587715279865,76.71420160024323
506,29.889199438391437,75.90980166063028
507,29.564273454853573,75.38184825114499
508,30.544807891482858,77.03477194496674
509,29.024488669262,75.72423231438215
510,30.783050778824503,76.6552552120856
511,30.423995776260043,75.58271312704267
512,30.54677233568852,76.65097930379847
513,31.04729240961941,75.29270535153206
514,31.578782144582572,75.04270292741575
515,30.41257576726992,75.2254876242711
516,29.005404814971136,75.54911551454718
517,30.1898282082517,74.80184492546701
518,31.730538119186505,75.04310953860804
519,30.71481317136489,75.92572767742969
520,28.811056772748437,75.86727538603444
521,28.11010929106099,76.25135834154976
522,28.020753404494204,77.26109640836673
523,30.37244586189498,75.04995098076893
524,30.606597532953597,74.42783442781551
525,28.82701297094334,76.24395938980193
526,30.338856513112045,77.23223603621709
527,29.681702916861926,76.48797799007566
528,29.39400487282735,76.22538794171099
529,30.12640630847854,77.23033224098295
530,30.227563522434625,75.5405418305265
531,29.808515597248046,76.56162891437351
532,29.74583849550208,76.07714293291203
533,29.694223810031414,76.66585983267082
534,30.06339849956512,75.18249897610535
535,29.402440056493866,76.22343312032436
536,28.247551209609544,77.23177992993934
537,28.177116657544566,76.78456033914169
538,29.5838024322211,75.84384699461313
539,31.732400540605592,74.55196411744224
540,29.630898578747452,75.69479158147257
541,31.616368429115973,74.7570540293797
542,28.8208207992006,76.71783554799728
543,30.546614691406155,74.20754915611172
544,28.987122732636177,76.22802377568605
545,29.104740312869744,75.87388458469216
546,30.161383470058862,74.88224074227455
547,28.2022761189634,76.14559356565195
548,30.521122129093634,76.91339687393794
549,29.10933048095535,76.13408290271639
550,29.779162662543857,75.61686740795562
551,28.616856319353214,76.83240586011887
552,31.87808844490227,75.14865382077792
553,28.613703130827783,75.75796337954635
554,28.579334718802695,76.65412039978801
555,28.94199022116894,76.88124060248859
556,30.532761599763187,74.24957377636447
557,29.97776186713197,74.07974954934832
558,31.14369558785461,75.38260814609232
559,28.94512914403177,75.65182603571093
560,30.216816984657626,76.99824437481968
561,30.67022240413788,74.77070050688069
562,30.038397875397294,74.6360618556644
563,30.39882851114945,75.93579908489879
564,30.324753396432172,75.13893411350921
565,30.417101632118097,74.44202079130508
566,29.160064817115657,76.49204251158855
567,28.73239990010073,76.69974607634751
568,30.92915130714989,75.14101760498465
569,29.73585632955596,76.59327059696956
570,30.750635491977423,75.186657787818
571,29.536760023285815,74.89399868463201
572,29.085161644094406,76.56996514717717
573,28.215397986983056,76.30658997940441
574,30.791450357047474,74.95462996839406
575,31.12534923494938,76.34442774728697
576,31.58467967717788,74.99219231867679
577,28.281794359311906,77.03884987972377
578,30.551473171716996,74.84200670981949
579,30.228195777051646,75.81974726959356
580,30.184214878323655,76.49245422335031
581,28.65185105068218,75.92891676455486
582,28.147305855105422,76.7584641285429
583,29.277071276388483,76.66263198516792
584,31.5955068045024,74.77450176883941
585,28.99842370876779,76.689528376629
586,31.499840175642326,75.09909580218203
587,29.668675728510614,76.54658588634469
588,29.292401794088253,76.92315824649077
589,29.186285845787626,76.85738246651394
590,28.243844763481984,77.16932174144964
591,28.59913729993332,75.90641172207826
592,31.51549414136211,75.5165336065886
593,30.30741951949958,74.2014613589768
594,31.893329949518357,75.74169564181683
595,29.120802830218903,76.60544184256199
596,29.707790987529734,76.1641984109449
597,29.182958879311265,76.30051111741687
598,30.011760043746346,74.21996639395914
599,30.11191645915948,74.66646372776604
600,30.17532520420514,74.24234482474975
601,30.768870832081326,74.88714206617965
602,29.727282241424085,75.42168861067586
603,29.410125086851725,76.60109793488347
604,32.08979610205402,75.33499737481853
605,27.8341934162471,76.13938276980646
606,30.223002033268415,75.10969143964378
607,29.644389141871645,77.10790601639972
608,30.590205758555264,74.56697966906418
609,30.565005385740903,74.58418329423971
610,29.4403850052302,76.88185812542906
611,28.713108669297704,76.70474250553177
612,28.085898666863645,76.32604315756953
613,29.078818105275285,76.2797286662211
614,31.82448467951029,75.59101604980226
615,31.46421091274252,74.65872330050706
616,30.804415508802393,74.51291912667868
617,29.755754680034993,74.6102194625288
618,30.68830301608637,75.99200583341658
619,31.049755747962514,75.8506443298735
620,27.998871059971933,76.58761419313862
621,29.624591096637193,75.60951167685116
622,30.91058859139164,74.47106472703541
623,29.12974962856183,77.09508597935664
624,30.988168352830495,75.37202089841264
625,29.90047894872266,76.05425130232285
626,31.618427139838317,75.75724172185805
627,29.012395288625083,77.06569608344508
628,30.31970608312291,74.49209973159694
629,31.122090222500034,76.00006663707433
630,29.267587927426774,75.25322859257822
631,30.686378934911424,75.59045545040858
632,30.39711437857828,74.94347155247092
633,28.84398553947208,75.77850468843825
634,28.62879161912075,76.25647550598339
635,28.11242742518649,77.10745962957947
636,29.530800864516934,74.7522159815612
637,28.35289511541834,76.50005528324823
638,31.697321043023095,75.03056203405066
639,30.821086427938152,75.09521681872296
640,28.897821671913007,77.16885826829613
641,31.824482841024295,74.87355124950071
642,29.494081172183854,75.81478433992386
643,28.768660261914718,75.88799372004105
644,30.471806719562558,74.1488872450225
645,30.666350721780223,76.59938305227269
646,30.555278188386385,76.12921726409441
647,29.276405275769385,75.68134750844791
648,30.8994600373816,74.77621151692998
649,31.76898077510182,75.19538101121891
650,30.08503964935556,74.29589367145505
651,29.37499245039943,76.8494775346073
652,30.396377885446963,76.46364442670769
653,31.098209248919705,76.172310233415
654,29.29525970391139,77.0322714738675
655,28.499947801356317,76.50752344652527
656,30.567045828089338,76.54114084603765
657,30.023503016693052,74.10836499898852
658,29.101288240040603,76.54289997669407
659,31.387355366166496,75.25363454882103
660,30.751509765735264,75.37414402882457
661,31.04595381384153,75.42687421239485
662,31.509870639329385,74.72288321365684
663,31.4160134800763,75.87348957140883
664,29.0668309026987,76.4454337417505
665,30.680155361767614,75.80159445323025
666,30.000879786262583,74.96117112870932
667,29.575940333469926,76.65157252158257
668,28.738841639606196,76.85624697837994
669,30.624494791771735,75.96828782185737
670,29.602249029113896,74.62534751377918
671,29.694118186839468,76.4347933059019
672,31.20335479772892,76.07388336288923
673,30.566923755985155,74.10384823872278
674,29.721418264760075,76.24098784041757
675,27.980918024059964,77.2039264294856
676,30.16494926191104,74.55477991891799
677,29.931005914956355,74.801052065282
678,29.673742437498387,74.63819807513627
679,30.047573694055632,76.25199213314903
680,29.348558086174492,76.76422967672353
681,31.421275462242615,75.13488788345302
682,29.656377415321714,76.1088152099522
683,28.496810586579034,76.02352717518106
684,30.483774600234558,75.71745148045039
685,28.854531084423794,75.7099444843591
686,30.370592599456042,75.88156689253326
687,29.373950805425125,76.12687067769187
688,30.014209225421556,74.0648012408994
689,30.69171292363646,74.96789126207236
690,31.039863498328025,76.14100519060608
691,29.866229539465355,76.36833066661283
692,29.54512514609591,75.96300576284251
693,31.429154372208753,74.86965535241154
694,29.709843997749093,74.64627569480267
695,30.72148511723488,75.88765534850619
696,28.147238507791595,76.75758559504095
697,31.618277607593317,75.33524255490424
698,29.866532871447284,75.94766559859971
699,30.116619064411466,75.7469787516794
700,30.14365876162418,74.91804548314134
701,30.611038257264298,76.21399709995123
702,31.896337914675456,75.53807080611156
703,29.335006170039197,76.96969726964008
704,31.497227234508944,74.69751189908061
705,32.308688820776936,75.41411073676716
706,30.990597336057142,75.57150041698824
707,29.351533650156906,75.54394145343522
708,29.400129927192953,74.67831026429735
709,30.37585617379699,76.35523127802618
710,29.69767097732439,75.35973789555776
711,30.565948344465532,75.20481999256484
712,31.567007968025322,74.64993243518471
713,29.09187516520264,75.55960982282271
714,30.05163517191061,75.06512870447247
715,28.28996475343506,77.21712826474572
716,28.15112928505502,76.50179641880926
717,30.845556880451497,75.32267690568848
718,30.14537604576238,76.66026152975897
719,29.16888942018685,75.51498585206939
720,29.42018883006786,76.37389778281064
721,28.766306591641634,76.25091144968643
722,28.949694916534735,76.27308798128098
723,29.146069121006228,76.89122012159088
724,29.429326887927914,77.01890776601783
725,30.198923030137355,76.14077257683168
726,29.44687186712193,76.75905994038946
727,30.259990424426242,74.1336983443487
728,30.27965167084191,74.23299976617935
729,31.575903850788293,74.6088312082464
730,29.862857888082708,75.790007071669
731,28.448921200903616,75.79426263232247
732,29.62177145677621,75.60161793883545
733,30.12660685282078,74.08547654053866
734,32.089479882823426,75.28916745658016
735,31.207961949800016,75.47843945750715
736,27.816246874622728,76.9428999042307
737,28.855696354645705,76.02389873195001
738,29.766093213822245,75.94436417679448
739,31.51783221348701,75.06549599603318
740,30.70176446214518,75.1001132038104
741,30.181800738062673,75.5801056184456
742,30.2558371034325,74.38541672250352
743,31.844319445877556,75.7547548357438
744,30.16973945655897,76.71214820887026
745,30.11286600124179,75.89844533076557
746,28.212630734845547,76.36742534460818
747,28.635774977687426,76.0308569219662
748,30.308926474360533,74.86089070118788
749,30.872561724644505,76.55893154480545
750,31.161358775238547,75.79335889073296
751,31.678873665143815,75.31362133664703
752,28.0256665995041,77.31703026555525
753,28.789282245047588,75.93786193186712
754,30.8306088873108,76.37561167695388
755,29.528599730228514,76.88308248110035
756,28.245606600465603,77.50234680867919
757,30.05773538119556,74.22253779163918
758,30.083794908179676,75.16753199529782
759,30.28631322265828,75.80821786970411
760,30.01919896682078,75.9665921158304
761,29.909455288671207,74.72899555155423
762,28.111207416814338,76.68339596038088
763,28.440715694952758,75.8874216909812
764,30.182567224508666,75.13847366243355
765,31.380162440347032,75.86549491690202
766,30.06017553092566,76.30767170918949
767,29.3678850996652,77.0265493820602
768,29.86659754533586,75.33744528630804
769,29.15670607986076,76.86322544789145
770,29.71657235545973,75.35836771379293
771,30.441360515371723,76.50781608902531
772,29.64347476839288,77.05926888842916
773,30.388729819340476,75.68600970469535
774,30.068841291465862,75.21086144804592
775,28.282488003880765,76.58719098093282
776,30.82621913545812,75.83455992405942
777,31.45395461848646,75.6800809423259
